,durations_peak_amp
1389,13.70701152297394
1390,6.649999999999999
1391,10.118302115849966
1392,3.8999999999999986
1393,6.559068343015948
1394,14.27000000000001
1395,17.557718714645564
1396,30.17
1397,34.92589718436849
1398,19.989999999999995
1399,32.4030869472475
1400,9.769999999999996
1401,17.837365763906334
1402,3.019999999999996
1403,4.804862890172287
1404,10.099999999999994
1405,18.71434613551627
1406,5.940000000000005
1407,10.782998084349662
1408,4.200000000000003
1409,5.015415160432153
1410,14.79
1411,28.847818441067144
1412,4.189999999999998
1413,4.887839143100478
1414,9.780000000000001
1415,11.24846425353137
1416,12.839999999999996
1417,19.35087949766529
1418,7.619999999999997
1419,8.660227972502602
1420,17.070000000000007
1421,30.550411231627752
1422,19.41000000000001
1423,23.054319145684985
1424,7.109999999999999
1425,8.323559679394803
1426,4.520000000000003
1427,5.347426229594672
1428,6.240000000000009
1429,6.596568307099483
1430,10.159999999999997
1431,19.37564960846568
1432,20.19999999999999
1433,27.250216615572896
1434,10.099999999999994
1435,19.630112492918016
1436,2.1599999999999966
1437,4.130329671390383
1438,4.130000000000003
1439,4.1459777315292206
1440,3.210000000000001
1441,6.240014709478916
1442,20.53
1443,25.053353529869746
1444,14.11999999999999
1445,23.79153315220514
1446,6.6299999999999955
1447,12.823435275053612
1448,6.330000000000005
1449,8.616731746161047
1450,9.719999999999999
1451,19.252000883942678
1452,7.400000000000006
1453,13.184180893196903
1454,30.67
1455,37.0450030398957
1456,16.140000000000008
1457,30.876286565515077
1458,7.490000000000009
1459,7.96465180094871
1460,17.66000000000001
1461,28.094898301524125
1462,3.3399999999999963
1463,6.291583490475357
1464,5.420000000000002
1465,5.427756261465852
1466,4.289999999999999
1467,5.665033005055003
1468,8.64
1469,11.869311804122267
1470,3.5600000000000023
1471,6.752730533316559
1472,7.609999999999999
1473,10.81096401019031
1474,18.19999999999999
1475,21.280030380206227
1476,19.03
1477,37.621648174789144
1478,8.690000000000005
1479,8.755073743653172
1480,19.769999999999996
1481,36.529248670312484
1482,21.620000000000005
1483,42.3305261632751
1484,3.5500000000000043
1485,7.091325179941109
1486,8.739999999999995
1487,9.131592087136363
1488,8.39
1489,9.509921031103254
1490,8.300000000000004
1491,14.628968508994271
1492,19.08
1493,36.697703304059
1494,31.659999999999997
1495,31.94234083765899
1496,10.25
1497,11.441657551172222
1498,5.560000000000002
1499,8.3694711726682
1500,10.329999999999998
1501,10.343797820241242
1502,20.569999999999993
1503,28.791610436697212
1504,21.800000000000004
1505,33.75076242148157
1506,6.939999999999998
1507,7.439228228082021
1508,17.61
1509,21.983746408341762
1510,19.08
1511,21.554763474944682
1512,9.400000000000006
1513,13.794180023108979
1514,9.850000000000001
1515,18.314420501688698
1516,8.780000000000008
1517,15.043521495577773
1518,16.47
1519,18.423880963986583
1520,13.610000000000007
1521,16.83845752508078
1522,2.6799999999999997
1523,4.64596474914768
1524,3.3100000000000023
1525,4.597978480057625
1526,12.979999999999997
1527,23.69782062047226
1528,11.760000000000005
1529,14.090318250265259
1530,6.039999999999992
1531,10.616221611474236
1532,18.16000000000001
1533,23.813319524513663
1534,6.969999999999999
1535,10.342435612922298
1536,21.060000000000002
1537,35.84206880583927
1538,8.89
1539,15.235963889661587
1540,3.990000000000002
1541,4.47886159715557
1542,12.529999999999994
1543,16.584312260030607
1544,2.9000000000000057
1545,4.673637908636267
1546,11.439999999999998
1547,12.262350433742618
1548,8.630000000000003
1549,16.013419999249244
1550,6.010000000000005
1551,6.179262441350651
1552,18.869999999999997
1553,35.617509293905506
1554,12.949999999999996
1555,23.821092481336677
1556,11.139999999999993
1557,11.498462274523936
1558,6.18
1559,6.435599497526703
1560,6.6000000000000085
1561,10.155702405138856
1562,5.340000000000003
1563,6.63893879297624
1564,24.929999999999993
1565,42.919467965457486
1566,10.320000000000007
1567,14.037982199854012
1568,28.89
1569,56.92283116422726
1570,47.82000000000001
1571,90.73697637434279
1572,10.599999999999994
1573,13.162451335904828
1574,14.939999999999998
1575,23.43780948647468
1576,8.25
1577,10.07376650791292
1578,7.789999999999992
1579,9.517240529587339
1580,13.560000000000002
1581,16.70816277301536
1582,2.219999999999999
1583,3.6618351473094344
1584,18.0
1585,34.434717167175585
1586,11.469999999999999
1587,16.231373835877378
1588,7.500000000000007
1589,9.431735024774548
1590,6.810000000000002
1591,13.390125964566867
1592,4.689999999999998
1593,7.572420205525057
1594,15.710000000000008
1595,27.84910425827804
1596,8.170000000000002
1597,8.533214317461418
1598,5.369999999999997
1599,9.55332376512672
1600,6.3500000000000085
1601,11.339930080878208
1602,15.880000000000003
1603,31.306867074569393
1604,7.579999999999998
1605,12.691079947388697
1606,15.990000000000009
1607,21.98030877383352
1608,13.159999999999997
1609,17.624186829455354
1610,13.740000000000002
1611,14.63907942940341
1612,19.650000000000006
1613,27.262116410167817
1614,21.939999999999998
1615,37.86891822384819
1616,13.240000000000002
1617,13.661418053297176
1618,11.669999999999995
1619,22.830212850522297
1620,8.960000000000008
1621,13.24202822181098
1622,21.989999999999995
1623,32.90169494159731
1624,6.63000000000001
1625,13.039080509604185
1626,11.04
1627,14.844121205354687
1628,5.119999999999997
1629,7.426294035007115
1630,9.069999999999993
1631,16.777314295067555
1632,10.440000000000005
1633,20.338906606222164
1634,12.400000000000006
1635,15.934660931068453
1636,10.090000000000003
1637,14.09154701149485
1638,26.459999999999994
1639,32.77429348820601
1640,8.839999999999996
1641,9.14982450250278
1642,13.18
1643,21.276826575164964
1644,5.8700000000000045
1645,10.30986582580116
1646,18.730000000000004
1647,29.99696081317889
1648,14.260000000000005
1649,18.801880231148047
1650,8.68999999999999
1651,10.705980741693667
1652,5.239999999999995
1653,7.964602841356147
1654,11.919999999999995
1655,18.425996157202533
1656,12.240000000000002
1657,12.971842632644988
1658,11.320000000000007
1659,21.36987390529818
1660,12.75
1661,23.919565825721754
1662,3.1299999999999955
1663,4.68702596538285
1664,8.61
1665,12.135907446623447
1666,11.109999999999992
1667,21.755508459408357
1668,2.9299999999999997
1669,3.134067658298464
1670,12.740000000000002
1671,24.997889807440046
1672,24.710000000000008
1673,28.181489177045883
1674,12.239999999999995
1675,21.466002411448045
1676,13.130000000000003
1677,19.486219706925233
1678,3.460000000000001
1679,4.228000234451198
1680,15.57
1681,22.62126660380353
1682,10.800000000000004
1683,11.579068140559887
1684,13.16000000000001
1685,21.101136534379126
1686,5.049999999999997
1687,8.807831243018702
1688,8.719999999999999
1689,12.083045058563917
1690,15.059999999999995
1691,25.35094873266826
1692,2.3299999999999983
1693,3.5327701289508546
1694,15.490000000000009
1695,17.715815955226297
1696,5.270000000000003
1697,9.98265861026066
1698,16.18
1699,20.72280549012774
1700,7.02000000000001
1701,7.036376502349618
1702,7.850000000000001
1703,11.577321284633307
1704,30.110000000000007
1705,50.36705279578551
1706,13.900000000000006
1707,15.136738156010594
1708,12.750000000000007
1709,20.92651545063676
1710,19.700000000000003
1711,30.12511243120005
1712,41.099999999999994
1713,63.05205493702118
1714,15.409999999999997
1715,29.64982779324253
1716,11.049999999999997
1717,15.138719268977953
1718,13.079999999999998
1719,17.16717270276849
1720,6.5
1721,11.124194888359803
1722,12.760000000000005
1723,23.979084945993627
1724,6.729999999999997
1725,8.335524709529526
1726,10.799999999999997
1727,16.068815737831034
1728,3.4199999999999946
1729,5.588473469690341
1730,9.120000000000005
1731,17.812764795143835
1732,6.299999999999997
1733,9.1177165282013
1734,10.289999999999992
1735,14.832054872711726
1736,16.989999999999995
1737,25.61775740322457
1738,6.759999999999998
1739,7.016586064437195
1740,8.630000000000003
1741,10.207417318009332
1742,8.200000000000003
1743,14.852115377369788
1744,27.5
1745,39.039948510076684
1746,13.410000000000004
1747,19.623259014773936
1748,22.80000000000001
1749,33.369653097207596
1750,2.5999999999999943
1751,2.910755243552353
1752,12.590000000000003
1753,14.280845838204486
1754,37.65
1755,68.86710155563205
1756,17.439999999999998
1757,32.47776386453106
1758,4.490000000000002
1759,5.246448563216878
1760,4.840000000000003
1761,8.260176275064573
1762,3.0900000000000034
1763,5.1654237579415
1764,7.52000000000001
1765,13.1818887357126
1766,21.53
1767,24.369357516646616
1768,20.439999999999998
1769,27.41906004366102
1770,18.979999999999997
1771,35.16584359535352
1772,4.07
1773,6.143383298515206
1774,20.979999999999997
1775,30.046229521975928
1776,18.489999999999995
1777,22.835291843693298
1778,19.490000000000002
1779,19.49846494055479
1780,8.779999999999994
1781,11.881445132755614
1782,10.839999999999996
1783,16.809102477609414
1784,8.739999999999995
1785,13.951966052988535
1786,6.269999999999996
1787,12.250724094174382
1788,21.590000000000003
1789,26.44636116531674
1790,12.0
1791,13.07228525127945
1792,6.989999999999995
1793,11.979099934825072
1794,7.1299999999999955
1795,8.731626430450278
1796,11.70000000000001
1797,14.81593102550813
1798,12.13000000000001
1799,20.073750056482726
1800,5.979999999999997
1801,8.983863244850879
1802,4.189999999999998
1803,8.181296999745268
1804,18.11
1805,26.361139084080776
1806,17.060000000000002
1807,30.91098954554159
1808,19.120000000000005
1809,30.512888834415243
1810,24.840000000000003
1811,30.735486115314856
1812,19.78
1813,23.95204215495128
1814,9.089999999999996
1815,16.625911865690497
1816,12.930000000000007
1817,22.111231534741016
1818,9.499999999999993
1819,16.891986231085344
1820,3.549999999999997
1821,4.515663900935885
1822,9.840000000000003
1823,10.60738867264287
1824,4.090000000000003
1825,6.8264255343604585
1826,17.29
1827,19.293872023019293
1828,4.280000000000001
1829,5.871573088454567
1830,4.539999999999999
1831,8.337072213636896
1832,11.25
1833,16.71175199201413
1834,12.530000000000001
1835,16.611344304214057
1836,5.310000000000002
1837,5.549223860346568
1838,5.910000000000004
1839,11.25533378437141
1840,6.390000000000001
1841,9.78292586544629
1842,5.109999999999999
1843,9.389245977907548
1844,15.319999999999993
1845,30.452264354920025
1846,15.639999999999993
1847,23.950824057854906
1848,16.400000000000006
1849,31.838501155243875
1850,14.480000000000004
1851,22.96113806549303
1852,7.829999999999998
1853,10.490785533844171
1854,14.32
1855,23.85290177387242
1856,9.469999999999992
1857,17.66937896614684
1858,20.569999999999993
1859,38.61306330648395
1860,4.419999999999995
1861,5.6445626287399495
1862,4.990000000000002
1863,6.10264037865846
1864,7.769999999999996
1865,15.125653841828743
1866,4.329999999999998
1867,6.604608074912094
1868,11.080000000000005
1869,16.677513183583546
1870,8.949999999999996
1871,11.190687886953244
1872,7.329999999999998
1873,7.830015312097642
1874,16.589999999999996
1875,20.74249487757128
1876,6.150000000000006
1877,11.321350156113972
1878,27.299999999999997
1879,54.22366305888996
1880,5.8700000000000045
1881,6.22179085580299
1882,20.659999999999997
1883,31.67229876217618
1884,12.639999999999993
1885,18.369733089693558
1886,5.130000000000003
1887,8.896165651967964
1888,5.109999999999999
1889,5.327463067023539
1890,2.6999999999999957
1891,3.998338941153639
1892,13.0
1893,21.4130483007295
1894,9.980000000000004
1895,19.473239125627256
1896,3.4499999999999957
1897,6.002837864808392
1898,13.469999999999992
1899,19.676162033641134
1900,5.109999999999999
1901,7.784108928094106
1902,14.14
1903,19.916452542322368
1904,5.07
1905,5.445445831974418
1906,15.420000000000002
1907,25.465309122018656
1908,8.290000000000006
1909,10.136973777811592
1910,25.47
1911,42.33175681971019
1912,12.060000000000002
1913,12.132021852454628
1914,8.969999999999992
1915,9.100437823885914
1916,16.21
1917,22.99624263689824
1918,7.5
1919,10.673188654046
1920,11.419999999999995
1921,17.988152690040813
1922,16.629999999999995
1923,25.629432477878783
1924,12.629999999999995
1925,24.568430725109806
1926,4.990000000000002
1927,7.069319376663946
1928,7.800000000000004
1929,14.507517021097204
1930,8.529999999999994
1931,11.106394830891722
1932,10.270000000000003
1933,20.016891347565146
1934,2.1199999999999974
1935,2.653427569722666
1936,5.469999999999999
1937,6.253943665644352
1938,9.469999999999999
1939,16.445587109341652
1940,6.630000000000003
1941,13.01359518995115
1942,8.93
1943,14.356484750885924
1944,8.049999999999997
1945,9.367519459816565
1946,4.8700000000000045
1947,5.692789222689353
1948,13.899999999999999
1949,22.661514074496846
1950,15.099999999999994
1951,17.5953747370252
1952,15.009999999999991
1953,29.18694131546409
1954,26.209999999999994
1955,42.74851295085294
1956,8.33999999999999
1957,12.022432099906931
1958,13.18
1959,19.564800997196958
1960,4.059999999999995
1961,4.3270433642231
1962,4.359999999999999
1963,7.154131708872459
1964,9.219999999999999
1965,14.657780973700854
1966,9.759999999999998
1967,12.829068178412196
1968,16.159999999999997
1969,30.630722870956614
1970,5.579999999999998
1971,10.574205314560594
1972,38.279999999999994
1973,62.254032793866244
1974,12.310000000000002
1975,19.121114406457018
1976,4.079999999999998
1977,4.394318841106021
1978,6.670000000000002
1979,10.492837547858247
1980,7.319999999999993
1981,9.744164712249152
1982,15.280000000000001
1983,29.0708842234651
1984,10.329999999999998
1985,17.06716282914338
1986,6.089999999999996
1987,11.750917452618456
1988,17.879999999999995
1989,31.394921991577583
1990,2.990000000000002
1991,3.819659395738923
1992,19.120000000000005
1993,28.17100189808833
1994,9.130000000000003
1995,12.488158746886636
1996,5.130000000000003
1997,6.475555139655863
1998,5.6200000000000045
1999,6.4923486253014975
2000,15.11999999999999
2001,26.50718485475163
2002,13.329999999999998
2003,24.17848323583553
2004,12.219999999999999
2005,22.807534107414433
2006,5.859999999999999
2007,7.91580518565231
2008,3.8500000000000014
2009,4.062419133244576
2010,9.780000000000001
2011,9.881164746882014
2012,9.589999999999996
2013,11.332806544750747
2014,6.969999999999999
2015,12.974436250565436
2016,25.390000000000008
2017,44.27395524609459
2018,6.8700000000000045
2019,8.017747701824733
2020,18.22999999999999
2021,35.64820707212232
2022,3.759999999999998
2023,5.778570600772488
2024,7.320000000000007
2025,14.216030090866678
2026,9.170000000000002
2027,12.157123540290877
2028,12.879999999999995
2029,18.422665960902965
2030,19.620000000000005
2031,21.198598538494807
2032,15.329999999999998
2033,24.002808947389784
2034,3.6300000000000026
2035,3.8475394705915935
2036,12.530000000000001
2037,16.49101951034509
2038,5.93
2039,8.434203320017296
2040,21.049999999999997
2041,21.32622647707004
2042,7.18
2043,11.459646197290038
2044,6.549999999999997
2045,7.3600768424336245
2046,8.750000000000007
2047,9.766829933358137
2048,21.11
2049,41.974107277373236
2050,6.229999999999997
2051,10.09870392944126
2052,14.760000000000005
2053,18.494795419116716
2054,15.399999999999991
2055,24.612673809365543
2056,3.8699999999999974
2057,4.197243612690965
2058,3.8699999999999974
2059,3.93948101979479
2060,10.730000000000004
2061,11.9979516502249
2062,3.9099999999999966
2063,5.706840581546907
2064,20.900000000000006
2065,21.566041767651278
2066,1.8200000000000003
2067,2.2651876225825314
2068,5.0
2069,9.270045623210681
2070,26.61
2071,40.06142231810597
2072,17.560000000000002
2073,17.616020802823225
2074,13.549999999999997
2075,17.733240588542117
2076,9.649999999999999
2077,14.97844768113983
2078,7.289999999999999
2079,12.181177550282197
2080,5.759999999999998
2081,8.499594052590231
2082,16.150000000000006
2083,20.39489089895643
2084,7.449999999999996
2085,9.913466221900208
2086,8.64
2087,9.424923614390726
2088,18.849999999999994
2089,21.409864897403242
2090,31.500000000000007
2091,32.47439508222182
2092,10.079999999999998
2093,13.890432536077475
2094,3.8700000000000045
2095,5.708490390862824
2096,9.920000000000002
2097,17.222143983319842
2098,13.799999999999997
2099,25.45654675894143
2100,12.659999999999997
2101,13.358965927656467
2102,7.739999999999995
2103,8.192958390449737
2104,20.989999999999995
2105,24.912208591221184
2106,8.309999999999995
2107,14.184421863180502
2108,4.080000000000005
2109,6.007094547813105
2110,9.499999999999993
2111,18.843042057099503
2112,8.46
2113,12.675873730290439
2114,9.47999999999999
2115,10.134068543374617
2116,7.269999999999996
2117,9.26586530179191
2118,4.710000000000001
2119,7.178924654754109
2120,11.340000000000003
2121,12.195331242019734
2122,4.480000000000004
2123,5.67737020434688
2124,8.549999999999997
2125,10.946727081041407
2126,7.030000000000008
2127,8.739913061757882
2128,14.990000000000009
2129,29.057138633118534
2130,10.250000000000007
2131,14.01522424411694
2132,36.019999999999996
2133,61.020039113050494
2134,12.150000000000006
2135,18.170070820861238
2136,5.269999999999996
2137,8.107975686697438
2138,16.449999999999996
2139,16.963519460749787
2140,9.579999999999998
2141,15.16340220821567
2142,11.509999999999998
2143,15.9016367583871
2144,3.010000000000005
2145,3.026083811842781
2146,5.020000000000003
2147,5.337905346434048
2148,9.980000000000004
2149,16.98587644106991
2150,5.530000000000001
2151,9.156196779207034
2152,4.109999999999999
2153,8.196077739382917
2154,11.760000000000005
2155,19.562128409303895
2156,6.36999999999999
2157,11.85670311458434
2158,20.040000000000006
2159,36.328851095362815
2160,9.879999999999995
2161,16.011498779627445
2162,18.959999999999994
2163,25.249626923306888
2164,10.71
2165,16.47471940949943
2166,3.3599999999999994
2167,5.72092523114358
2168,7.439999999999998
2169,7.786758978583212
2170,26.879999999999995
2171,28.110137785551533
2172,6.3999999999999915
2173,7.787824680445136
2174,4.8700000000000045
2175,9.263773277311918
2176,19.54
2177,30.181900888711667
2178,3.539999999999999
2179,3.898030855421417
2180,20.919999999999987
2181,32.1066555124417
2182,17.440000000000012
2183,20.841251445448965
2184,11.689999999999998
2185,21.02533651103455
2186,19.169999999999995
2187,23.295248977979185
2188,9.090000000000003
2189,15.947796900121816
2190,39.3
2191,46.1510119000597
2192,9.569999999999993
2193,17.212439584303905
2194,19.620000000000005
2195,39.00118249164093
2196,14.159999999999997
2197,18.030227497190605
2198,8.349999999999994
2199,10.113622386865739
2200,14.909999999999997
2201,27.980446854407994
2202,8.89
2203,13.164936670842193
2204,25.310000000000002
2205,39.43598577521438
2206,12.609999999999992
2207,12.746744178784109
2208,14.700000000000003
2209,29.35645261730558
2210,11.369999999999997
2211,17.47582227357286
2212,12.620000000000005
2213,23.799536486256624
2214,3.009999999999998
2215,3.3534613436301615
2216,11.170000000000009
2217,12.446391346067847
2218,15.569999999999993
2219,25.182101882823865
2220,14.150000000000006
2221,16.318878571741976
2222,5.3600000000000065
2223,10.29066252276007
2224,19.32999999999999
2225,26.81493896114248
2226,12.420000000000002
2227,19.985333378215095
2228,16.049999999999997
2229,21.898527013685467
2230,10.670000000000009
2231,16.84911925999553
2232,11.009999999999991
2233,21.853832937741632
2234,8.71
2235,17.05515380044852
2236,31.900000000000006
2237,38.59543140750461
2238,4.039999999999999
2239,6.4658870830523005
2240,4.259999999999998
2241,8.117419936399436
2242,16.650000000000006
2243,22.88629510532704
2244,2.730000000000004
2245,5.199630649409967
2246,30.67
2247,60.05070709345106
2248,11.399999999999999
2249,16.988091211498528
2250,6.989999999999995
2251,11.625100469742925
2252,5.829999999999998
2253,6.815499861326936
2254,42.63000000000001
2255,66.83686973834314
2256,15.14
2257,26.618164398634313
2258,5.769999999999996
2259,7.097571824875584
2260,14.670000000000002
2261,23.741643294281353
2262,21.619999999999997
2263,37.7212857465326
2264,6.789999999999999
2265,7.05327024771158
2266,18.970000000000013
2267,37.71018326542533
2268,4.920000000000002
2269,9.752707471271435
2270,8.469999999999999
2271,9.07018326630121
2272,4.440000000000005
2273,7.299849260978499
2274,11.300000000000004
2275,18.37214504862428
2276,3.710000000000001
2277,3.772929094056859
2278,14.189999999999998
2279,25.40899854441576
2280,6.239999999999995
2281,6.806254583504755
2282,6.75
2283,11.80698368211041
2284,13.810000000000002
2285,17.61839475818372
2286,9.220000000000006
2287,12.187514099796076
2288,11.840000000000003
2289,19.58969353379419
2290,8.439999999999998
2291,13.680709507110619
2292,5.699999999999996
2293,8.21428268785296
2294,4.240000000000002
2295,4.816838486581376
2296,5.299999999999997
2297,7.038485439513154
2298,11.950000000000003
2299,23.86384401291097
2300,15.320000000000007
2301,27.036826553644993
2302,15.11
2303,26.50005803206608
2304,11.199999999999996
2305,17.660291318186534
2306,3.5799999999999983
2307,6.838127580640771
2308,7.789999999999999
2309,12.368418944095579
2310,9.460000000000008
2311,16.77608701723083
2312,11.009999999999998
2313,17.69345821815698
2314,2.710000000000001
2315,3.0062603986229
2316,20.879999999999995
2317,29.390210276769107
2318,3.789999999999999
2319,5.690984043486432
2320,7.089999999999996
2321,8.399029894406128
2322,6.269999999999996
2323,8.416510581892721
2324,13.309999999999995
2325,25.471955363379546
2326,4.349999999999994
2327,7.1035180311001245
2328,3.780000000000001
2329,4.403257094988441
2330,16.97
2331,20.362199336726814
2332,6.210000000000001
2333,11.855563982731097
2334,7.410000000000004
2335,13.920916994161532
2336,7.6299999999999955
2337,13.72089487332985
2338,5.68
2339,6.481962027980256
2340,4.789999999999999
2341,6.405205803222909
2342,11.549999999999997
2343,19.62196966201789
2344,11.549999999999997
2345,22.54501175251417
2346,24.700000000000003
2347,37.741195025822236
2348,13.199999999999996
2349,15.481971198659592
2350,7.450000000000003
2351,14.488132269676925
2352,6.640000000000008
2353,9.087413373198693
2354,5.43
2355,7.192738354832926
2356,12.489999999999995
2357,14.839847075639856
2358,13.310000000000002
2359,19.42119799138983
2360,12.83999999999999
2361,24.183195998159064
2362,5.539999999999999
2363,10.225918168971242
2364,5.359999999999999
2365,7.231620191328105
2366,13.849999999999994
2367,19.20683214454378
2368,17.17
2369,18.71035567476614
2370,15.14
2371,22.071492175358596
2372,15.22999999999999
2373,29.42356963969046
2374,3.6400000000000006
2375,6.8966588789123815
2376,11.759999999999998
2377,13.78867891199361
2378,17.279999999999994
2379,31.561635103026486
2380,6.719999999999999
2381,6.76625012758831
2382,4.509999999999998
2383,6.429806145394809
2384,11.959999999999994
2385,18.44521949170528
2386,6.709999999999994
2387,7.631593007929938
2388,7.609999999999992
2389,14.61714747035043
2390,13.08999999999999
2391,26.11134993369281
2392,10.270000000000003
2393,12.894857564183964
2394,5.980000000000004
2395,11.488309097102903
2396,7.3899999999999935
2397,9.961411564764958
2398,2.719999999999999
2399,4.4944234282971935
2400,4.280000000000001
2401,4.7932268691330435
2402,11.730000000000004
2403,17.575326758480422
2404,4.310000000000002
2405,7.9841749056923454
2406,17.47
2407,20.21662400805374
2408,2.3699999999999974
2409,4.717239215627322
2410,8.25
2411,9.448228189288592
2412,5.420000000000002
2413,6.480891721612443
2414,9.719999999999999
2415,10.438799928941958
2416,15.450000000000003
2417,29.582337430555697
2418,10.110000000000007
2419,19.25656316767335
2420,10.43
2421,15.980334909042357
2422,7.949999999999996
2423,8.146072455068852
2424,18.700000000000003
2425,34.22416017933124
2426,8.770000000000003
2427,12.211361671837018
2428,22.00999999999999
2429,24.906766591216122
2430,6.959999999999994
2431,13.25491051111504
2432,10.11
2433,18.722904231965867
2434,18.33
2435,30.62145745143238
2436,13.14
2437,16.383971853423393
2438,20.0
2439,39.824505102840156
2440,9.599999999999994
2441,15.86769688311847
2442,12.949999999999996
2443,22.803685425353056
2444,7.829999999999998
2445,11.422641659890285
2446,25.509999999999998
2447,49.489128154045034
2448,5.730000000000004
2449,7.574312547387191
2450,4.850000000000001
2451,7.653005640246499
2452,2.519999999999996
2453,3.4546290408092593
2454,12.54
2455,12.89002350334091
2456,5.700000000000003
2457,7.435663445202513
2458,9.660000000000004
2459,15.020967777065174
2460,7.519999999999996
2461,8.958138872445334
2462,21.230000000000004
2463,36.94136467257969
2464,17.459999999999994
2465,25.11458976912336
2466,3.210000000000001
2467,3.7903424548532465
2468,13.190000000000005
2469,23.556649452309287
2470,4.490000000000002
2471,8.76801456214061
2472,15.299999999999997
2473,20.426657164553422
2474,14.979999999999997
2475,24.067906947223317
2476,10.870000000000005
2477,20.271777675345355
2478,6.810000000000002
2479,7.304232050919325
2480,15.449999999999996
2481,17.970975937912083
2482,9.670000000000009
2483,12.10673735274924
2484,19.77000000000001
2485,23.31818424501301
2486,7.240000000000002
2487,11.703528415206776
2488,2.739999999999995
2489,5.116159468281036
2490,14.349999999999994
2491,18.74787630979725
2492,15.600000000000001
2493,18.976290738651493
2494,9.760000000000005
2495,14.715418701453041
2496,13.420000000000009
2497,23.28461710269832
2498,3.4200000000000017
2499,5.9910627231123135
2500,16.810000000000002
2501,31.47282409232468
2502,25.58
2503,40.7836568849514
2504,12.629999999999995
2505,17.352384757223366
2506,5.210000000000001
2507,5.330092597202853
2508,8.799999999999997
2509,10.608367414987327
2510,3.8699999999999974
2511,4.7322687177587595
2512,6.68
2513,13.301100404113122
2514,2.019999999999996
2515,2.422543053099338
2516,11.100000000000001
2517,19.403494010365545
2518,14.189999999999998
2519,23.38402580614436
2520,6.510000000000005
2521,11.391320084631952
2522,6.450000000000003
2523,9.673214700961243
2524,34.209999999999994
2525,59.97093040698106
2526,5.72999999999999
2527,6.681547503969382
2528,9.979999999999997
2529,14.827523575502724
2530,4.82
2531,8.92919117088148
2532,13.780000000000001
2533,22.206406400034925
2534,17.47
2535,33.469993705405884
2536,10.869999999999997
2537,11.763625859950917
2538,16.799999999999997
2539,30.95417636688854
2540,10.549999999999997
2541,16.886621208155002
2542,10.589999999999996
2543,11.0406634369687
2544,13.36
2545,23.110671988333774
2546,16.250000000000007
2547,26.460686792364466
2548,11.79
2549,22.78347083895256
2550,17.0
2551,29.351601876781558
2552,6.259999999999998
2553,8.204733446653327
2554,2.559999999999995
2555,4.709969574350784
2556,4.039999999999999
2557,6.974831554947768
2558,32.43000000000001
2559,38.30763752836665
2560,17.43
2561,33.71255046052719
2562,17.83
2563,33.503237012603485
2564,9.25
2565,13.491197864314554
2566,4.75
2567,9.410275449488042
2568,4.340000000000003
2569,5.6146321874475325
2570,8.5
2571,15.646612078567218
2572,5.3700000000000045
2573,8.228281521442556
2574,11.200000000000003
2575,18.328172686103194
2576,17.279999999999994
2577,33.508250529048404
2578,5.729999999999997
2579,9.814895781598416
2580,6.950000000000003
2581,11.49359462971482
2582,5.939999999999998
2583,11.157735125080206
2584,6.100000000000001
2585,8.36785426483472
2586,5.460000000000001
2587,9.129022191425722
2588,6.170000000000002
2589,9.023774939982692
2590,6.340000000000003
2591,12.35626813618887
2592,13.450000000000003
2593,20.560788241264163
2594,1.9100000000000037
2595,1.9996210904251182
2596,8.909999999999997
2597,9.132064027406795
2598,11.599999999999994
2599,16.805738099009464
2600,4.060000000000002
2601,4.371638475678278
2602,14.009999999999998
2603,22.096275614046064
2604,5.730000000000004
2605,7.738889762860579
2606,21.5
2607,37.780806648104125
2608,5.510000000000005
2609,5.893626719227366
2610,11.280000000000001
2611,21.155868256359522
2612,5.909999999999997
2613,9.171732798437352
2614,21.27000000000001
2615,22.938376667623373
2616,4.359999999999999
2617,7.946017109097058
2618,20.040000000000006
2619,35.159698486061096
2620,7.510000000000005
2621,8.847640537673662
2622,4.030000000000001
2623,4.428847747084543
2624,27.03
2625,34.22150930273103
2626,2.5700000000000003
2627,3.469227814357821
2628,8.79
2629,10.125451076612041
2630,12.439999999999998
2631,24.786109776763567
2632,4.009999999999998
2633,4.5123568772615945
2634,3.5
2635,6.8489215603190345
2636,16.380000000000003
2637,25.185141435792644
2638,31.970000000000006
2639,54.86047436271818
2640,5.6399999999999935
2641,10.279396993725188
2642,11.0
2643,19.377375156964316
2644,13.030000000000001
2645,22.482613062106065
2646,14.550000000000011
2647,15.026715446982058
2648,7.950000000000003
2649,13.038908301223465
2650,5.509999999999998
2651,10.618724728879744
2652,10.049999999999997
2653,20.0367686696733
2654,10.79
2655,18.948575113574396
2656,17.770000000000003
2657,28.01371712233622
2658,12.949999999999996
2659,24.646098981816625
2660,8.329999999999998
2661,10.513155484198332
2662,9.980000000000004
2663,11.9063566152353
2664,7.479999999999997
2665,8.224981735545398
2666,23.240000000000002
2667,38.720902002061436
2668,8.620000000000005
2669,14.571917368572283
2670,5.32
2671,8.50193777144344
2672,12.38000000000001
2673,22.29287859796955
2674,2.979999999999997
2675,5.598543860975938
2676,5.43
2677,10.521494332217673
2678,10.770000000000003
2679,21.032797385479004
2680,15.159999999999997
2681,28.458371125654686
2682,22.89999999999999
2683,26.330809845479674
2684,5.640000000000001
2685,7.76609446412688
2686,13.659999999999997
